2026-09-03 08:44:21,281 INFO cli={'dataset': 'amazon', 'method': 'outpost', 'seed': 8, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=1.0'], 'tag': 'A_sim1.0', 'rotations': None}
2026-09-03 08:44:39,986 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6188394888108979, 'aupr_all': 0.10070286481848992, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5669669669669669} best={'auroc_all': 0.6611218064878516, 'aupr_all': 0.1526373904336302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:41,050 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6281611807902429, 'aupr_all': 0.10820017772936116, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.572972972972973} best={'auroc_all': 0.6611218064878516, 'aupr_all': 0.1526373904336302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:41,934 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6450399566540387, 'aupr_all': 0.11653585675044852, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5867867867867868} best={'auroc_all': 0.6611218064878516, 'aupr_all': 0.1526373904336302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:42,857 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.664980402421509, 'aupr_all': 0.13060535163798725, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6114114114114114} best={'auroc_all': 0.664980402421509, 'aupr_all': 0.1526373904336302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:43,859 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6656979520633731, 'aupr_all': 0.13246172898020872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6081081081081081} best={'auroc_all': 0.6656979520633731, 'aupr_all': 0.1526373904336302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:44,924 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6715201133314128, 'aupr_all': 0.14060801515337573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6099099099099099} best={'auroc_all': 0.6715201133314128, 'aupr_all': 0.1526373904336302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:45,927 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6739593561916679, 'aupr_all': 0.14649180866811, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6159159159159159} best={'auroc_all': 0.6739593561916679, 'aupr_all': 0.1526373904336302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:47,087 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6695701645969436, 'aupr_all': 0.1561603690169186, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6039039039039039} best={'auroc_all': 0.6739593561916679, 'aupr_all': 0.1561603690169186, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:48,028 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.6724687579699057, 'aupr_all': 0.17135411721021654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6093093093093093} best={'auroc_all': 0.6739593561916679, 'aupr_all': 0.17135411721021654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:49,064 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6819255188763503, 'aupr_all': 0.18171384068976348, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6237237237237238} best={'auroc_all': 0.6819255188763503, 'aupr_all': 0.18171384068976348, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:50,138 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6897473197884949, 'aupr_all': 0.1842068579043427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6246246246246245} best={'auroc_all': 0.6897473197884949, 'aupr_all': 0.1842068579043427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:51,291 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.618916541987657, 'aupr_all': 0.10381345710680295, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5636636636636636} best={'auroc_all': 0.6897473197884949, 'aupr_all': 0.1842068579043427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:52,378 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.6569396388387247, 'aupr_all': 0.17230194610325716, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5843843843843843} best={'auroc_all': 0.6897473197884949, 'aupr_all': 0.1842068579043427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:53,394 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.7080473202015102, 'aupr_all': 0.22564315669239934, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6396396396396397} best={'auroc_all': 0.7080473202015102, 'aupr_all': 0.22564315669239934, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:54,532 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.7162650995831643, 'aupr_all': 0.24540133501044922, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6573573573573573} best={'auroc_all': 0.7162650995831643, 'aupr_all': 0.24540133501044922, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:55,756 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.7228931570583808, 'aupr_all': 0.25195604683639217, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6573573573573573} best={'auroc_all': 0.7228931570583808, 'aupr_all': 0.25195604683639217, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:56,772 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.7158775750216576, 'aupr_all': 0.24085376109118473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6336336336336337} best={'auroc_all': 0.7228931570583808, 'aupr_all': 0.25195604683639217, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:57,781 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.6478526557403455, 'aupr_all': 0.12703598019932788, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5801801801801802} best={'auroc_all': 0.7228931570583808, 'aupr_all': 0.25195604683639217, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:58,839 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6879221145973049, 'aupr_all': 0.1996020543689827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6123123123123124} best={'auroc_all': 0.7228931570583808, 'aupr_all': 0.25195604683639217, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:59,687 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.7364985281165365, 'aupr_all': 0.26319118637404304, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6525525525525526} best={'auroc_all': 0.7364985281165365, 'aupr_all': 0.26319118637404304, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:00,715 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.7504956184233758, 'aupr_all': 0.2829703751515604, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6687687687687688} best={'auroc_all': 0.7504956184233758, 'aupr_all': 0.2829703751515604, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:01,652 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.7575868984302319, 'aupr_all': 0.28759563812811556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6765765765765765} best={'auroc_all': 0.7575868984302319, 'aupr_all': 0.28759563812811556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:02,627 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.7550044554031186, 'aupr_all': 0.2746763960751267, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.675975975975976} best={'auroc_all': 0.7575868984302319, 'aupr_all': 0.28759563812811556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:03,609 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.726142297212043, 'aupr_all': 0.220263041415903, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6531531531531531} best={'auroc_all': 0.7575868984302319, 'aupr_all': 0.28759563812811556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:04,547 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.7069914851722325, 'aupr_all': 0.17994441423206006, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6465465465465465} best={'auroc_all': 0.7575868984302319, 'aupr_all': 0.28759563812811556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:05,593 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.7317322018777743, 'aupr_all': 0.231605991653622, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.663063063063063} best={'auroc_all': 0.7575868984302319, 'aupr_all': 0.28759563812811556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:06,485 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.757944350311362, 'aupr_all': 0.28696097580470525, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6927927927927928} best={'auroc_all': 0.757944350311362, 'aupr_all': 0.28759563812811556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:07,577 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.7708790231567384, 'aupr_all': 0.32115477411956067, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.706006006006006} best={'auroc_all': 0.7708790231567384, 'aupr_all': 0.32115477411956067, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:08,526 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.7834741199417237, 'aupr_all': 0.35627700609140056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7198198198198199} best={'auroc_all': 0.7834741199417237, 'aupr_all': 0.35627700609140056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:09,538 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.7861636888259728, 'aupr_all': 0.36405204223231824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7261261261261261} best={'auroc_all': 0.7861636888259728, 'aupr_all': 0.36405204223231824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:10,522 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.7834048108028295, 'aupr_all': 0.352219849888975, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7255255255255255} best={'auroc_all': 0.7861636888259728, 'aupr_all': 0.36405204223231824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:11,453 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.7687003026369997, 'aupr_all': 0.28341643152242996, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7198198198198198} best={'auroc_all': 0.7861636888259728, 'aupr_all': 0.36405204223231824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:12,367 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.7649318602108237, 'aupr_all': 0.252301731691139, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7231231231231231} best={'auroc_all': 0.7861636888259728, 'aupr_all': 0.36405204223231824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:13,442 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.7824667496827526, 'aupr_all': 0.30032864692707006, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7378378378378379} best={'auroc_all': 0.7861636888259728, 'aupr_all': 0.36405204223231824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:14,325 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.8008720044770865, 'aupr_all': 0.3579575257835996, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7528528528528529} best={'auroc_all': 0.8008720044770865, 'aupr_all': 0.36405204223231824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:15,263 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.8138578525060223, 'aupr_all': 0.39489460026013884, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7696696696696697} best={'auroc_all': 0.8138578525060223, 'aupr_all': 0.39489460026013884, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:16,170 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.8238035203363598, 'aupr_all': 0.4168327684594755, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7834834834834835} best={'auroc_all': 0.8238035203363598, 'aupr_all': 0.4168327684594755, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:17,233 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.8329363868590904, 'aupr_all': 0.43441395391645377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7984984984984985} best={'auroc_all': 0.8329363868590904, 'aupr_all': 0.43441395391645377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:18,344 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.8344399563442773, 'aupr_all': 0.4216146681378188, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7999999999999999} best={'auroc_all': 0.8344399563442773, 'aupr_all': 0.43441395391645377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:19,440 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.8334819543266972, 'aupr_all': 0.39925893622758635, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8018018018018018} best={'auroc_all': 0.8344399563442773, 'aupr_all': 0.43441395391645377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:20,606 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.829708865477802, 'aupr_all': 0.3664593054400014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7987987987987988} best={'auroc_all': 0.8344399563442773, 'aupr_all': 0.43441395391645377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:21,741 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.8461440370392168, 'aupr_all': 0.40612916378590175, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8243243243243243} best={'auroc_all': 0.8461440370392168, 'aupr_all': 0.43441395391645377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:22,756 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.8637367486605395, 'aupr_all': 0.4575999179667659, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8516516516516517} best={'auroc_all': 0.8637367486605395, 'aupr_all': 0.4575999179667659, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:23,744 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.8713415874451593, 'aupr_all': 0.4719672802396234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.857057057057057} best={'auroc_all': 0.8713415874451593, 'aupr_all': 0.4719672802396234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:24,733 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.8730114601435022, 'aupr_all': 0.4656509668604753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8618618618618618} best={'auroc_all': 0.8730114601435022, 'aupr_all': 0.4719672802396234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:25,784 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.8741100809819853, 'aupr_all': 0.46032217946682874, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8627627627627628} best={'auroc_all': 0.8741100809819853, 'aupr_all': 0.4719672802396234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:26,861 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.8621758732951501, 'aupr_all': 0.40985986313742645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8498498498498499} best={'auroc_all': 0.8741100809819853, 'aupr_all': 0.4719672802396234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:28,013 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.8707107064937373, 'aupr_all': 0.44553721182828443, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8555555555555555} best={'auroc_all': 0.8741100809819853, 'aupr_all': 0.4719672802396234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:29,107 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.875873462937551, 'aupr_all': 0.4693836641737681, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8654654654654654} best={'auroc_all': 0.875873462937551, 'aupr_all': 0.4719672802396234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:30,203 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.8848739064127861, 'aupr_all': 0.5208271816166418, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8831831831831832} best={'auroc_all': 0.8848739064127861, 'aupr_all': 0.5208271816166418, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:31,305 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.8851181017401368, 'aupr_all': 0.5346787294744473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8867867867867868} best={'auroc_all': 0.8851181017401368, 'aupr_all': 0.5346787294744473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:32,321 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.8869131697173013, 'aupr_all': 0.539096598846614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8849849849849849} best={'auroc_all': 0.8869131697173013, 'aupr_all': 0.539096598846614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:33,487 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.8839163561307483, 'aupr_all': 0.5221690238916333, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8735735735735736} best={'auroc_all': 0.8869131697173013, 'aupr_all': 0.539096598846614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:34,636 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.8781538884879198, 'aupr_all': 0.5032980034683043, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8642642642642643} best={'auroc_all': 0.8869131697173013, 'aupr_all': 0.539096598846614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:35,699 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.8879675204726548, 'aupr_all': 0.538596441096295, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8804804804804804} best={'auroc_all': 0.8879675204726548, 'aupr_all': 0.539096598846614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:36,812 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.9005551313543704, 'aupr_all': 0.5877678497948078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.9063063063063063} best={'auroc_all': 0.9005551313543704, 'aupr_all': 0.5877678497948078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:37,926 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.9026443437031162, 'aupr_all': 0.6103887196757104, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.9132132132132132} best={'auroc_all': 0.9026443437031162, 'aupr_all': 0.6103887196757104, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:38,834 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.9064027188800674, 'aupr_all': 0.616610726620154, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.9135135135135135} best={'auroc_all': 0.9064027188800674, 'aupr_all': 0.616610726620154, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
