2026-09-03 08:44:19,616 INFO cli={'dataset': 'amazon', 'method': 'outpost', 'seed': 6, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=1.0'], 'tag': 'A_sim1.0', 'rotations': None}
2026-09-03 08:44:23,709 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7095380474905703, 'aupr_all': 0.16860521399694922, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6957957957957959} best={'auroc_all': 0.7095380474905703, 'aupr_all': 0.16860521399694922, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:23,869 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.704572957613267, 'aupr_all': 0.14969118511311763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7813813813813814} best={'auroc_all': 0.704572957613267, 'aupr_all': 0.14969118511311763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:23,926 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7227635734914356, 'aupr_all': 0.18082895687732736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6648648648648648} best={'auroc_all': 0.7227635734914356, 'aupr_all': 0.18082895687732736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:24,078 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7184413678242455, 'aupr_all': 0.16897724127077318, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7654654654654655} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.16897724127077318, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:24,089 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7142118324768427, 'aupr_all': 0.17968335404632108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6891891891891893} best={'auroc_all': 0.7227635734914356, 'aupr_all': 0.18082895687732736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:24,246 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7103496871924971, 'aupr_all': 0.18143300183309913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6741741741741742} best={'auroc_all': 0.7227635734914356, 'aupr_all': 0.18143300183309913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:24,309 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7126394055883043, 'aupr_all': 0.17465430522779, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7732732732732732} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.17465430522779, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:24,402 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7231505817837514, 'aupr_all': 0.17874196947551774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.693993993993994} best={'auroc_all': 0.7231505817837514, 'aupr_all': 0.18143300183309913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:24,487 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7161262877044298, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7447447447447447} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:24,591 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7149867525325585, 'aupr_all': 0.17538316629643172, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6585585585585585} best={'auroc_all': 0.7231505817837514, 'aupr_all': 0.18143300183309913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:24,704 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7076993547667652, 'aupr_all': 0.16675898358204627, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.751951951951952} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:24,814 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7154643015342488, 'aupr_all': 0.17373673817804564, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5954954954954955} best={'auroc_all': 0.7231505817837514, 'aupr_all': 0.18143300183309913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:24,886 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7098947895015626, 'aupr_all': 0.1685203261395694, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.781981981981982} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:25,041 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7183055890270081, 'aupr_all': 0.1719467566133691, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7783783783783783} best={'auroc_all': 0.7184413678242455, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:25,131 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.720931334132518, 'aupr_all': 0.17692109090522504, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7096096096096096} best={'auroc_all': 0.7231505817837514, 'aupr_all': 0.18143300183309913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:25,220 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7204793404557832, 'aupr_all': 0.17369749924059782, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7648648648648648} best={'auroc_all': 0.7204793404557832, 'aupr_all': 0.17541247557678066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:25,592 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.7160784682706118, 'aupr_all': 0.17657036773803242, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7468468468468469} best={'auroc_all': 0.7204793404557832, 'aupr_all': 0.17657036773803242, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:25,949 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.7249563623466293, 'aupr_all': 0.18291412586982891, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6897897897897898} best={'auroc_all': 0.7249563623466293, 'aupr_all': 0.18291412586982891, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:26,718 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.7186285799396378, 'aupr_all': 0.1843823386729668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7513513513513513} best={'auroc_all': 0.7204793404557832, 'aupr_all': 0.1843823386729668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:26,773 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.7207768405771062, 'aupr_all': 0.18403028901063323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6828828828828829} best={'auroc_all': 0.7249563623466293, 'aupr_all': 0.18403028901063323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:27,601 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.7232550617612834, 'aupr_all': 0.18692310642190196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6543543543543544} best={'auroc_all': 0.7249563623466293, 'aupr_all': 0.18692310642190196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:27,734 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.7168320276885494, 'aupr_all': 0.1834832668132713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8021021021021022} best={'auroc_all': 0.7204793404557832, 'aupr_all': 0.1843823386729668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:28,446 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.72349777281471, 'aupr_all': 0.19341716599483286, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6930930930930932} best={'auroc_all': 0.7249563623466293, 'aupr_all': 0.19341716599483286, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:28,695 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.7218511967636116, 'aupr_all': 0.19310708509569052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.76006006006006} best={'auroc_all': 0.7218511967636116, 'aupr_all': 0.19310708509569052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:29,245 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.7315752560437054, 'aupr_all': 0.18875389777402296, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6774774774774774} best={'auroc_all': 0.7315752560437054, 'aupr_all': 0.19341716599483286, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:29,745 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.7129538135256333, 'aupr_all': 0.19320378051692194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8261261261261261} best={'auroc_all': 0.7218511967636116, 'aupr_all': 0.19320378051692194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:30,132 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.7205773025347785, 'aupr_all': 0.19914164476099327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6456456456456456} best={'auroc_all': 0.7315752560437054, 'aupr_all': 0.19914164476099327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:30,778 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.7113888725403645, 'aupr_all': 0.18573878351663925, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7993993993993994} best={'auroc_all': 0.7218511967636116, 'aupr_all': 0.19320378051692194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:31,027 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.7263610662817364, 'aupr_all': 0.18614631908074425, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6864864864864865} best={'auroc_all': 0.7315752560437054, 'aupr_all': 0.19914164476099327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:31,632 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.7084696283997617, 'aupr_all': 0.18808335025067516, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7015015015015015} best={'auroc_all': 0.7218511967636116, 'aupr_all': 0.19320378051692194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:31,828 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6522522522522523} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:31,934 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.7249698498792446, 'aupr_all': 0.18709452806879212, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6612612612612613} best={'auroc_all': 0.7315752560437054, 'aupr_all': 0.19914164476099327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:31,989 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4293489484112848, 'aupr_all': 0.05387461834752695, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.42882882882882883} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:32,155 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.38029795443821135, 'aupr_all': 0.049808367159095805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4165165165165165} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:32,316 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.38005492071654035, 'aupr_all': 0.04981195423697879, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4195195195195195} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:32,437 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5374833374118599, 'aupr_all': 0.0663858299491372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5198198198198198} best={'auroc_all': 0.5374833374118599, 'aupr_all': 0.0663858299491372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:32,517 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.3835994959147619, 'aupr_all': 0.04996387656511694, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.42372372372372374} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:32,575 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.701254250186115, 'aupr_all': 0.19262067066749133, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7819819819819821} best={'auroc_all': 0.7218511967636116, 'aupr_all': 0.19320378051692194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:32,620 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6369369369369369} best={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:32,695 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.39131430003706813, 'aupr_all': 0.0503216699120324, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4285285285285286} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:32,792 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.584971326409131, 'aupr_all': 0.07642221945453867, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5888888888888889} best={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:32,811 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.7310012937705926, 'aupr_all': 0.19466834757135512, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6582582582582582} best={'auroc_all': 0.7315752560437054, 'aupr_all': 0.19914164476099327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:32,904 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.3996492725250829, 'aupr_all': 0.050759012721000064, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.43873873873873875} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:33,037 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5486916060824771, 'aupr_all': 0.06676106193797836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5714714714714715} best={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:33,127 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.40596505167338337, 'aupr_all': 0.05112965460507506, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44474474474474474} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:33,272 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5449966674823719, 'aupr_all': 0.06618817001285549, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5705705705705706} best={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:33,334 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4122493384010318, 'aupr_all': 0.05151940929176829, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4507507507507507} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:33,514 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5504650552872676, 'aupr_all': 0.06730282564842666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5780780780780781} best={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:33,646 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.7007147488815028, 'aupr_all': 0.20812539501833477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7444444444444445} best={'auroc_all': 0.7218511967636116, 'aupr_all': 0.20812539501833477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:33,717 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.4197587964526111, 'aupr_all': 0.05200939862857305, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45885885885885885} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:33,722 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.7287533931792579, 'aupr_all': 0.19813861729224067, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6882882882882883} best={'auroc_all': 0.7315752560437054, 'aupr_all': 0.19914164476099327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:33,769 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5566395057445273, 'aupr_all': 0.06869302998241864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5834834834834836} best={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:33,984 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5611677673525819, 'aupr_all': 0.06974980149733627, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.587987987987988} best={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:34,198 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5608854971723937, 'aupr_all': 0.06967847151334021, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5903903903903904} best={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:34,596 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5606410437104473, 'aupr_all': 0.06959274406526741, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5900900900900901} best={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:34,692 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.4281564311136855, 'aupr_all': 0.052598078420715864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4663663663663664} best={'auroc_all': 0.6837753759214114, 'aupr_all': 0.15470880361707293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:34,712 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6995485613126453, 'aupr_all': 0.20615098238602647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7783783783783783} best={'auroc_all': 0.7218511967636116, 'aupr_all': 0.20812539501833477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:34,924 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.7326039224068056, 'aupr_all': 0.21399444485072688, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.700900900900901} best={'auroc_all': 0.7326039224068056, 'aupr_all': 0.21399444485072688, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:35,580 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5631514026517651, 'aupr_all': 0.07012372128999741, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5915915915915917} best={'auroc_all': 0.6922218625546858, 'aupr_all': 0.133982211877736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
