2026-09-03 08:44:36,229 INFO cli={'dataset': 'amazon', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=1.0'], 'tag': 'A_sim1.0', 'rotations': None}
2026-09-03 08:44:49,466 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5097995636492797, 'aupr_all': 0.06092075663957128, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5525525525525525} best={'auroc_all': 0.5097995636492797, 'aupr_all': 0.06092075663957128, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:50,555 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5205151179107205, 'aupr_all': 0.06250369058108571, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5648648648648649} best={'auroc_all': 0.5205151179107205, 'aupr_all': 0.06250369058108571, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:51,557 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5320502495129, 'aupr_all': 0.0643983135338464, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5768768768768768} best={'auroc_all': 0.5320502495129, 'aupr_all': 0.0643983135338464, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:52,576 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5449939570691191, 'aupr_all': 0.06680334433975435, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5873873873873874} best={'auroc_all': 0.5449939570691191, 'aupr_all': 0.06680334433975435, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:53,635 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.559580884926695, 'aupr_all': 0.0699470928269673, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6042042042042042} best={'auroc_all': 0.559580884926695, 'aupr_all': 0.0699470928269673, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:54,551 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5758540770294284, 'aupr_all': 0.07415999365378802, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6231231231231231} best={'auroc_all': 0.5758540770294284, 'aupr_all': 0.07415999365378802, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:55,629 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5938403148416035, 'aupr_all': 0.07990716255617569, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6411411411411411} best={'auroc_all': 0.5938403148416035, 'aupr_all': 0.07990716255617569, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:56,575 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.6106650115076402, 'aupr_all': 0.0864737846251277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6567567567567567} best={'auroc_all': 0.6106650115076402, 'aupr_all': 0.0864737846251277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:57,600 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6251091909338999, 'aupr_all': 0.09372116547092298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6681681681681682} best={'auroc_all': 0.6251091909338999, 'aupr_all': 0.09372116547092298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:58,634 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.639341699991843, 'aupr_all': 0.10297158265306346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6783783783783783} best={'auroc_all': 0.639341699991843, 'aupr_all': 0.10297158265306346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:44:59,592 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6534336547625318, 'aupr_all': 0.11538344325282288, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6912912912912913} best={'auroc_all': 0.6534336547625318, 'aupr_all': 0.11538344325282288, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:00,721 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.667468561787613, 'aupr_all': 0.1331055964371634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7021021021021021} best={'auroc_all': 0.667468561787613, 'aupr_all': 0.1331055964371634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:01,706 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.6805692151779013, 'aupr_all': 0.15757757280084622, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7171171171171171} best={'auroc_all': 0.6805692151779013, 'aupr_all': 0.15757757280084622, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:02,750 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6921138977601144, 'aupr_all': 0.18805733874369437, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7294294294294295} best={'auroc_all': 0.6921138977601144, 'aupr_all': 0.18805733874369437, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:03,878 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.7023144089698674, 'aupr_all': 0.2208020003563851, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7408408408408409} best={'auroc_all': 0.7023144089698674, 'aupr_all': 0.2208020003563851, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:04,914 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.7111189928207606, 'aupr_all': 0.25436424217765613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7519519519519521} best={'auroc_all': 0.7111189928207606, 'aupr_all': 0.25436424217765613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:05,997 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.7183415988030815, 'aupr_all': 0.27853272889370073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7585585585585586} best={'auroc_all': 0.7183415988030815, 'aupr_all': 0.27853272889370073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:07,044 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.724384916885823, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.766966966966967} best={'auroc_all': 0.724384916885823, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:08,053 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.7295326369894486, 'aupr_all': 0.27318922069924134, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7747747747747749} best={'auroc_all': 0.7295326369894486, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:09,115 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.7340814848314949, 'aupr_all': 0.24530287525713054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7768768768768768} best={'auroc_all': 0.7340814848314949, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:10,131 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.7373970946435007, 'aupr_all': 0.2117660224702635, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7747747747747749} best={'auroc_all': 0.7373970946435007, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:11,204 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.7369099301281277, 'aupr_all': 0.18160290923058403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7687687687687688} best={'auroc_all': 0.7373970946435007, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:12,160 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.7357672973411103, 'aupr_all': 0.16219509499754167, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7807807807807807} best={'auroc_all': 0.7373970946435007, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:13,280 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.7400707237164774, 'aupr_all': 0.16061836922520553, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7933933933933933} best={'auroc_all': 0.7400707237164774, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:14,349 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.7502921438284664, 'aupr_all': 0.1730121451877038, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7975975975975976} best={'auroc_all': 0.7502921438284664, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:15,329 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.7615475220627639, 'aupr_all': 0.2003892657785815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8048048048048048} best={'auroc_all': 0.7615475220627639, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:16,488 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.7699869745283107, 'aupr_all': 0.23949028492494068, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.806006006006006} best={'auroc_all': 0.7699869745283107, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:17,590 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.776244996060866, 'aupr_all': 0.2791897158181244, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8111111111111111} best={'auroc_all': 0.776244996060866, 'aupr_all': 0.28616675303760036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:18,661 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.7813570290566626, 'aupr_all': 0.31315794547578724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8144144144144144} best={'auroc_all': 0.7813570290566626, 'aupr_all': 0.31315794547578724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:19,798 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.7860016448336425, 'aupr_all': 0.33638648408632665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8195195195195195} best={'auroc_all': 0.7860016448336425, 'aupr_all': 0.33638648408632665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:20,700 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.7903146867226922, 'aupr_all': 0.3520327202027981, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8228228228228227} best={'auroc_all': 0.7903146867226922, 'aupr_all': 0.3520327202027981, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:21,799 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.7942640169666706, 'aupr_all': 0.3589231599776959, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8252252252252252} best={'auroc_all': 0.7942640169666706, 'aupr_all': 0.3589231599776959, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:22,798 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.7977992347858052, 'aupr_all': 0.3583071562607659, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8336336336336336} best={'auroc_all': 0.7977992347858052, 'aupr_all': 0.3589231599776959, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:23,725 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.8002834575993276, 'aupr_all': 0.34796108718777635, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8432432432432432} best={'auroc_all': 0.8002834575993276, 'aupr_all': 0.3589231599776959, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:24,775 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.800793531560052, 'aupr_all': 0.33436141338608755, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8573573573573574} best={'auroc_all': 0.800793531560052, 'aupr_all': 0.3589231599776959, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:25,728 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.7976024716903789, 'aupr_all': 0.31114310273012485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8657657657657658} best={'auroc_all': 0.800793531560052, 'aupr_all': 0.3589231599776959, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:26,729 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.796994500184308, 'aupr_all': 0.3100292495040808, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8678678678678678} best={'auroc_all': 0.800793531560052, 'aupr_all': 0.3589231599776959, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:27,693 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.8016135606363328, 'aupr_all': 0.3331439621916251, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8717717717717719} best={'auroc_all': 0.8016135606363328, 'aupr_all': 0.3589231599776959, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:28,693 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.8110696116726399, 'aupr_all': 0.380264951854109, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8756756756756757} best={'auroc_all': 0.8110696116726399, 'aupr_all': 0.380264951854109, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:29,766 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.8201045806500241, 'aupr_all': 0.4406507652273355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8756756756756757} best={'auroc_all': 0.8201045806500241, 'aupr_all': 0.4406507652273355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:30,752 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.8264930246869601, 'aupr_all': 0.4975158744753414, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8741741741741741} best={'auroc_all': 0.8264930246869601, 'aupr_all': 0.4975158744753414, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:31,805 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.8305952351451285, 'aupr_all': 0.5385474737906962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8687687687687689} best={'auroc_all': 0.8305952351451285, 'aupr_all': 0.5385474737906962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:32,792 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.834057400873734, 'aupr_all': 0.568026502166224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8687687687687689} best={'auroc_all': 0.834057400873734, 'aupr_all': 0.568026502166224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:33,868 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.8374641321979541, 'aupr_all': 0.5893139834300442, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.870870870870871} best={'auroc_all': 0.8374641321979541, 'aupr_all': 0.5893139834300442, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:34,911 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.8411430664531376, 'aupr_all': 0.6015122430060281, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8765765765765765} best={'auroc_all': 0.8411430664531376, 'aupr_all': 0.6015122430060281, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:35,898 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.8449770750665729, 'aupr_all': 0.6089425682526447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8873873873873873} best={'auroc_all': 0.8449770750665729, 'aupr_all': 0.6089425682526447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:37,039 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.8486519437018772, 'aupr_all': 0.6152038739112051, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8924924924924925} best={'auroc_all': 0.8486519437018772, 'aupr_all': 0.6152038739112051, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:37,948 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.8517072247743128, 'aupr_all': 0.6186975546168108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8975975975975975} best={'auroc_all': 0.8517072247743128, 'aupr_all': 0.6186975546168108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:38,957 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.8535067455732498, 'aupr_all': 0.6199008769728521, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8996996996996997} best={'auroc_all': 0.8535067455732498, 'aupr_all': 0.6199008769728521, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:39,922 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.8560878979273858, 'aupr_all': 0.6338686139949203, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.9} best={'auroc_all': 0.8560878979273858, 'aupr_all': 0.6338686139949203, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:40,882 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.8589797798008646, 'aupr_all': 0.6587371686047628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8975975975975976} best={'auroc_all': 0.8589797798008646, 'aupr_all': 0.6587371686047628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:41,966 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.8598002606126877, 'aupr_all': 0.6780812450209058, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8924924924924925} best={'auroc_all': 0.8598002606126877, 'aupr_all': 0.6780812450209058, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:42,896 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.8595420614835305, 'aupr_all': 0.6871030622397358, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8894894894894896} best={'auroc_all': 0.8598002606126877, 'aupr_all': 0.6871030622397358, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:43,967 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.8589845552908815, 'aupr_all': 0.6924478985111654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8837837837837839} best={'auroc_all': 0.8598002606126877, 'aupr_all': 0.6924478985111654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:44,944 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.8598085209197439, 'aupr_all': 0.6960922937898014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8846846846846848} best={'auroc_all': 0.8598085209197439, 'aupr_all': 0.6960922937898014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:45,894 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.8623499205461715, 'aupr_all': 0.6992541065322573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8873873873873875} best={'auroc_all': 0.8623499205461715, 'aupr_all': 0.6992541065322573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:46,982 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.8664382562698312, 'aupr_all': 0.7017498814818257, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8948948948948949} best={'auroc_all': 0.8664382562698312, 'aupr_all': 0.7017498814818257, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:47,949 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.8707150947818607, 'aupr_all': 0.7030921135858267, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.896996996996997} best={'auroc_all': 0.8707150947818607, 'aupr_all': 0.7030921135858267, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:49,065 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.875414176958493, 'aupr_all': 0.7020735279798423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8957957957957957} best={'auroc_all': 0.875414176958493, 'aupr_all': 0.7030921135858267, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:50,089 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.8789710135500012, 'aupr_all': 0.7010256568451977, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8921921921921921} best={'auroc_all': 0.8789710135500012, 'aupr_all': 0.7030921135858267, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:51,143 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.8789790802561108, 'aupr_all': 0.7087899980195738, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8927927927927928} best={'auroc_all': 0.8789790802561108, 'aupr_all': 0.7087899980195738, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:45:52,180 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.8750950580647958, 'aupr_all': 0.7166640251720777, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8864864864864865} best={'auroc_all': 0.8789790802561108, 'aupr_all': 0.7166640251720777, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
